id,price_max,mean_true
52863,Work In Progess,219.01
46960,Work In Progess,220.5
52865,Work In Progess,218.41
50899,Work In Progess,220.33
49916,Work In Progess,220.18
53851,Work In Progess,218.9
46965,Work In Progess,219.17
53853,Work In Progess,218.33
51886,Work In Progess,220.44
51887,Work In Progess,220.59
50903,Work In Progess,219.32
50905,Work In Progess,219.28
46971,Work In Progess,220.13
46972,Work In Progess,218.48
50908,Work In Progess,218.85
50909,Work In Progess,219.82
53861,Work In Progess,219.9
46975,Work In Progess,218.94
50911,Work In Progess,220.37
51896,Work In Progess,220.91
51897,Work In Progess,218.77
50913,Work In Progess,220.39
50915,Work In Progess,220.19
46980,Work In Progess,220.93
46982,Work In Progess,220.34
50918,Work In Progess,219.99
49937,Work In Progess,218.73
53871,Work In Progess,219.43
50920,Work In Progess,219.1
50921,Work In Progess,218.94
46987,Work In Progess,219.21
53875,Work In Progess,220.13
53876,Work In Progess,220.46
50925,Work In Progess,219.17
50926,Work In Progess,219.22
46992,Work In Progess,218.49
50928,Work In Progess,219.82
49946,Work In Progess,220.42
52898,Work In Progess,220.44
50930,Work In Progess,218.49
50931,Work In Progess,218.9
51915,Work In Progess,219.72
53885,Work In Progess,220.82
53886,Work In Progess,220.72
50935,Work In Progess,218.56
49953,Work In Progess,220.52
47000,Work In Progess,218.59
50938,Work In Progess,220.74
50939,Work In Progess,218.7
52907,Work In Progess,220.75
51923,Work In Progess,220.16
50941,Work In Progess,218.34
51925,Work In Progess,218.62
53895,Work In Progess,219.74
53896,Work In Progess,220.61
50945,Work In Progess,219.71
47009,Work In Progess,219.23
49964,Work In Progess,218.57
50948,Work In Progess,218.73
50949,Work In Progess,219.77
51605,Work In Progess,218.81
51933,Work In Progess,219.66
50951,Work In Progess,220.18
51935,Work In Progess,220.7
50953,Work In Progess,218.81
49970,Work In Progess,218.7
50955,Work In Progess,218.71
52923,Work In Progess,220.32
49974,Work In Progess,219.55
53581,Work In Progess,220.84
50959,Work In Progess,220.91
51614,Work In Progess,219.42
51943,Work In Progess,219.09
50961,Work In Progess,218.94
51945,Work In Progess,218.7
50963,Work In Progess,218.67
52931,Work In Progess,218.45
50965,Work In Progess,218.7
52933,Work In Progess,220.53
47030,Work In Progess,219.5
52935,Work In Progess,220.42
47032,Work In Progess,218.41
51624,Work In Progess,219.15
47034,Work In Progess,220.65
50971,Work In Progess,219.5
51955,Work In Progess,220.45
50973,Work In Progess,219.34
51957,Work In Progess,220.09
49991,Work In Progess,218.5
49666,Work In Progess,220.25
49665,Work In Progess,220.65
51632,Work In Progess,218.49
49995,Work In Progess,218.7
50651,Work In Progess,220
49998,Work In Progess,220.66
50981,Work In Progess,220.73
51965,Work In Progess,220.56
50983,Work In Progess,220.93
51967,Work In Progess,218.36
47048,Work In Progess,219.21
52953,Work In Progess,220.66
50001,Work In Progess,220.36
52955,Work In Progess,218.48
50002,Work In Progess,218.84
50003,Work In Progess,218.68
53941,Work In Progess,220.62
50991,Work In Progess,219.08
51975,Work In Progess,219.12
50993,Work In Progess,218.74
51977,Work In Progess,218.33
50994,Work In Progess,220.17
50996,Work In Progess,218.34
47060,Work In Progess,218.45
52965,Work In Progess,218.31
50999,Work In Progess,218.47
50014,Work In Progess,218.94
53951,Work In Progess,218.82
47064,Work In Progess,218.32
53953,Work In Progess,219.11
51001,Work In Progess,218.61
51987,Work In Progess,219.39
51002,Work In Progess,219.66
51003,Work In Progess,218.96
47070,Work In Progess,219.24
47071,Work In Progess,219.11
51007,Work In Progess,218.76
51008,Work In Progess,220.67
53961,Work In Progess,218.49
47074,Work In Progess,219.31
51995,Work In Progess,220.33
51011,Work In Progess,220.4
51997,Work In Progess,219.28
51012,Work In Progess,219.22
51014,Work In Progess,218.59
50031,Work In Progess,220.46
47081,Work In Progess,219.18
51017,Work In Progess,218.61
50035,Work In Progess,220.74
52988,Work In Progess,218.28
51019,Work In Progess,219.54
52003,Work In Progess,218.6
51021,Work In Progess,219.18
51022,Work In Progess,219.65
53976,Work In Progess,218.83
51024,Work In Progess,220.27
51025,Work In Progess,219.25
47091,Work In Progess,218.75
51027,Work In Progess,218.65
50044,Work In Progess,219.42
52998,Work In Progess,218.54
51029,Work In Progess,219.39
51030,Work In Progess,220.38
52014,Work In Progess,218.85
51032,Work In Progess,219.57
50049,Work In Progess,218.92
51034,Work In Progess,220.88
50051,Work In Progess,218.98
47100,Work In Progess,218.71
51037,Work In Progess,218.92
51038,Work In Progess,219.42
53006,Work In Progess,219.29
52022,Work In Progess,219.41
51040,Work In Progess,219.29
52024,Work In Progess,218.63
51042,Work In Progess,218.55
53996,Work In Progess,219.98
51044,Work In Progess,219.91
47109,Work In Progess,218.86
50062,Work In Progess,218.48
53671,Work In Progess,220.69
51048,Work In Progess,220.55
50721,Work In Progess,219.16
51049,Work In Progess,218.47
51050,Work In Progess,219.31
52034,Work In Progess,218.97
51052,Work In Progess,219.61
50069,Work In Progess,218.43
51054,Work In Progess,220.78
53022,Work In Progess,219.99
50072,Work In Progess,220.21
51056,Work In Progess,218.86
51058,Work In Progess,219.82
50731,Work In Progess,219.35
52042,Work In Progess,219.24
51060,Work In Progess,220.62
52044,Work In Progess,220.97
51062,Work In Progess,219.79
53030,Work In Progess,219.35
51064,Work In Progess,219.19
53032,Work In Progess,220.54
50082,Work In Progess,219.71
53034,Work In Progess,218.29
51068,Work In Progess,219.27
50741,Work In Progess,220.01
50086,Work In Progess,218.31
53038,Work In Progess,219.21
52054,Work In Progess,218.84
50089,Work In Progess,218.78
52056,Work In Progess,219.94
47138,Work In Progess,219.76
51402,Work In Progess,218.41
47140,Work In Progess,220.76
51732,Work In Progess,218.32
50093,Work In Progess,220.06
50751,Work In Progess,218.28
50096,Work In Progess,218.83
47144,Work In Progess,219.55
52064,Work In Progess,220.83
50099,Work In Progess,220.77
52066,Work In Progess,218.41
47148,Work In Progess,219.22
53052,Work In Progess,219.63
49776,Work In Progess,218.34
50104,Work In Progess,220.92
50102,Work In Progess,218.58
50761,Work In Progess,220.34
50105,Work In Progess,219.95
50107,Work In Progess,219.58
52074,Work In Progess,218.65
50108,Work In Progess,220.08
52076,Work In Progess,219.57
52077,Work In Progess,220.27
53062,Work In Progess,220.37
47160,Work In Progess,218.96
47161,Work In Progess,218.8
50112,Work In Progess,219.58
50115,Work In Progess,220.25
53067,Work In Progess,218.74
50117,Work In Progess,220.83
47165,Work In Progess,220.15
47166,Work In Progess,220.36
52086,Work In Progess,219.64
52087,Work In Progess,220.93
53072,Work In Progess,219.55
47170,Work In Progess,218.35
47171,Work In Progess,219.48
50124,Work In Progess,220.93
50125,Work In Progess,220.23
53077,Work In Progess,219.45
47175,Work In Progess,218.65
52094,Work In Progess,220.38
47176,Work In Progess,220.04
47178,Work In Progess,218.59
52097,Work In Progess,220.19
50132,Work In Progess,218.77
50131,Work In Progess,219.63
47181,Work In Progess,220.01
50134,Work In Progess,219.68
50135,Work In Progess,220.63
50137,Work In Progess,219.2
51776,Work In Progess,219.17
52103,Work In Progess,218.85
47186,Work In Progess,220.4
47188,Work In Progess,220.48
52106,Work In Progess,220.6
50142,Work In Progess,220.62
50141,Work In Progess,219.37
47191,Work In Progess,218.82
53095,Work In Progess,219.04
50145,Work In Progess,219.57
50147,Work In Progess,219.14
51786,Work In Progess,220.12
51130,Work In Progess,220.29
52114,Work In Progess,219.03
47198,Work In Progess,219.58
50149,Work In Progess,220.52
46872,Work In Progess,219.9
50151,Work In Progess,220.21
50809,Work In Progess,220.31
53104,Work In Progess,218.56
47201,Work In Progess,219.98
50811,Work In Progess,219.91
47204,Work In Progess,218.61
51140,Work In Progess,218.33
52124,Work In Progess,220.48
47207,Work In Progess,220.24
52126,Work In Progess,219.75
50161,Work In Progess,219.25
49177,Work In Progess,218.73
50162,Work In Progess,219.41
51147,Work In Progess,219.64
47211,Work In Progess,220.09
52131,Work In Progess,220.82
47214,Work In Progess,219
51150,Work In Progess,218.92
52134,Work In Progess,220.54
47217,Work In Progess,220.33
52136,Work In Progess,220.09
47219,Work In Progess,219.42
53122,Work In Progess,219.17
50172,Work In Progess,218.75
53124,Work In Progess,219.32
47221,Work In Progess,219.62
52141,Work In Progess,219.28
50176,Work In Progess,220.53
55096,Work In Progess,220.82
55097,Work In Progess,218.54
50179,Work In Progess,219.62
52146,Work In Progess,219.75
49197,Work In Progess,219.13
51165,Work In Progess,220.19
49199,Work In Progess,219.1
55101,Work In Progess,219.81
52150,Work In Progess,219.61
52151,Work In Progess,219.39
50186,Work In Progess,219.39
55105,Work In Progess,219.95
55106,Work In Progess,220.65
49203,Work In Progess,220.27
52156,Work In Progess,218.9
55109,Work In Progess,220.86
53142,Work In Progess,220.45
49208,Work In Progess,219.43
55111,Work In Progess,218.5
52160,Work In Progess,219.44
49210,Work In Progess,219.23
55114,Work In Progess,218.48
55115,Work In Progess,220.42
55116,Work In Progess,220.95
49213,Work In Progess,219.63
52166,Work In Progess,220.77
55119,Work In Progess,220.32
53152,Work In Progess,220.04
50201,Work In Progess,220.63
55121,Work In Progess,218.85
52170,Work In Progess,219.98
49220,Work In Progess,220.39
55124,Work In Progess,219.17
55125,Work In Progess,218.57
55126,Work In Progess,219.04
52175,Work In Progess,220.96
52176,Work In Progess,219.42
55129,Work In Progess,220.81
53162,Work In Progess,219.6
49227,Work In Progess,218.4
55131,Work In Progess,218.29
52180,Work In Progess,218.8
49230,Work In Progess,219.07
55134,Work In Progess,220.53
55135,Work In Progess,218.74
47265,Work In Progess,219.67
52185,Work In Progess,220.71
52186,Work In Progess,218.88
55139,Work In Progess,220.11
53172,Work In Progess,220.33
49237,Work In Progess,219.23
55141,Work In Progess,218.41
53175,Work In Progess,219.3
49240,Work In Progess,219.77
55144,Work In Progess,218.88
55145,Work In Progess,218.46
55146,Work In Progess,219.17
52195,Work In Progess,218.74
52197,Work In Progess,218.6
55149,Work In Progess,220.93
49248,Work In Progess,219.5
49247,Work In Progess,219.6
55151,Work In Progess,220.78
50234,Work In Progess,219.17
49250,Work In Progess,218.83
55154,Work In Progess,218.55
52203,Work In Progess,220.04
55156,Work In Progess,218.61
52204,Work In Progess,220.26
51222,Work In Progess,220.19
55159,Work In Progess,219.63
50242,Work In Progess,220.26
49257,Work In Progess,219.44
49258,Work In Progess,219.87
51227,Work In Progess,220.3
49260,Work In Progess,219.42
55164,Work In Progess,220.43
49263,Work In Progess,218.52
55166,Work In Progess,220.64
55167,Work In Progess,218.92
51232,Work In Progess,219.23
50249,Work In Progess,220.01
53201,Work In Progess,220.11
51235,Work In Progess,220.47
49268,Work In Progess,218.65
51237,Work In Progess,220.51
47301,Work In Progess,218.41
52221,Work In Progess,219.36
49273,Work In Progess,218.82
55176,Work In Progess,219.14
55177,Work In Progess,218.37
51242,Work In Progess,219.7
55179,Work In Progess,220.52
53211,Work In Progess,220.25
52228,Work In Progess,219.78
49278,Work In Progess,218.92
51247,Work In Progess,219.58
52230,Work In Progess,219.81
52231,Work In Progess,219.97
49283,Work In Progess,219.34
51250,Work In Progess,220.79
55187,Work In Progess,220.69
49285,Work In Progess,219.39
52236,Work In Progess,219.29
47318,Work In Progess,219.77
51255,Work In Progess,219.09
49288,Work In Progess,219.38
53224,Work In Progess,220.54
52240,Work In Progess,220.3
52241,Work In Progess,220.29
50276,Work In Progess,220.73
55196,Work In Progess,218.44
55197,Work In Progess,218.78
50279,Work In Progess,220.69
55199,Work In Progess,220.68
49297,Work In Progess,218.87
51265,Work In Progess,219.06
49299,Work In Progess,218.44
55201,Work In Progess,218.39
52250,Work In Progess,219.45
52251,Work In Progess,220.59
50286,Work In Progess,218.5
55205,Work In Progess,220.39
55206,Work In Progess,219.42
49303,Work In Progess,219.07
55208,Work In Progess,218.83
49305,Work In Progess,219.48
53242,Work In Progess,220.75
49308,Work In Progess,220.74
55211,Work In Progess,219.78
52260,Work In Progess,219.87
49310,Work In Progess,219.62
55214,Work In Progess,219.4
55215,Work In Progess,219.56
55216,Work In Progess,219.34
49313,Work In Progess,218.6
52266,Work In Progess,219.12
52267,Work In Progess,220.59
50957,Work In Progess,218.86
50301,Work In Progess,220.24
55221,Work In Progess,220.59
52270,Work In Progess,220.59
49320,Work In Progess,218.52
55224,Work In Progess,218.85
55225,Work In Progess,219.69
55226,Work In Progess,219.33
52275,Work In Progess,219.54
52276,Work In Progess,220.62
52277,Work In Progess,220.59
53262,Work In Progess,219.33
49327,Work In Progess,219.22
55231,Work In Progess,219.95
52280,Work In Progess,219.35
49330,Work In Progess,219.63
55234,Work In Progess,220.08
55235,Work In Progess,219.86
47365,Work In Progess,220.67
52285,Work In Progess,218.42
52286,Work In Progess,218.76
52287,Work In Progess,218.3
53272,Work In Progess,219.03
49337,Work In Progess,220.87
55241,Work In Progess,218.92
53275,Work In Progess,220.08
49340,Work In Progess,218.64
55244,Work In Progess,218.8
55245,Work In Progess,218.71
55246,Work In Progess,220.87
52295,Work In Progess,220.49
49345,Work In Progess,220.64
52297,Work In Progess,218.52
49348,Work In Progess,219.95
49347,Work In Progess,219.11
55251,Work In Progess,220.51
47382,Work In Progess,220.38
49350,Work In Progess,218.9
55254,Work In Progess,219.49
52303,Work In Progess,219.58
55256,Work In Progess,220.86
52304,Work In Progess,218.49
51322,Work In Progess,219.06
52306,Work In Progess,220.52
50342,Work In Progess,218.86
49357,Work In Progess,219.01
49358,Work In Progess,220.65
51327,Work In Progess,218.34
49360,Work In Progess,219.33
55264,Work In Progess,220.83
49363,Work In Progess,218.31
55266,Work In Progess,219.95
55267,Work In Progess,220.85
51332,Work In Progess,218.68
50349,Work In Progess,220.06
53301,Work In Progess,219.26
51335,Work In Progess,219.7
49368,Work In Progess,219.18
51337,Work In Progess,220.51
50353,Work In Progess,219.22
52321,Work In Progess,220.34
49373,Work In Progess,219.28
55276,Work In Progess,220.9
55277,Work In Progess,218.54
51342,Work In Progess,218.53
52326,Work In Progess,220.64
53311,Work In Progess,220.58
52328,Work In Progess,220.25
49378,Work In Progess,220.08
51347,Work In Progess,219.04
52330,Work In Progess,220.08
52331,Work In Progess,218.58
49383,Work In Progess,218.38
